bucket,paper_folder,title,authors,arxiv_id,date_published,s3_uri,error
new-lwfa-not-sim-2,kb-data/output/Proof-of-principle_experiment_for_nanoparticle-assisted_laser_wakefield_acceleration,Proof-of-principle experiment for nanoparticle-assisted laser wakefield electron acceleration,"Constantin Aniculaesei 1 , Vishwa Bandhu Pathak 1 , Kyung Hwan Oh 1 , Prashant Kumar Singh 1 , Bo Ram Lee 1 , Calin Ioan Hojbota 1,3 ,  Tae Gyu Pak 1,3 , Enrico Brunetti 4 , Byung Ju Yoo 1 , Jae Hee Sung 1,2 , Seong Ku Lee 1,2 , Hyung Taek Kim 1,2,# , Chang Hee Nam 1,3; 1 Center for Relativistic Laser Science, Institute for Basic Science (IBS), Gwangju 61005, Republic of Korea.; 2 Advanced Photonics Research Institute, Gwangju Institute of Science and Technology (GIST), Gwangju 61005, Republic of Korea",2005.1732,,s3://new-lwfa-not-sim-2/kb-data/output/Proof-of-principle_experiment_for_nanoparticle-assisted_laser_wakefield_acceleration/structured.json,
new-lwfa-not-sim-2,kb-data/output/Proposal_for_a_Raman_X-ray_Free_Electron_Laser,Proposal for a Raman X-ray Free Electron Laser,"Universit´ e de Bordeaux, Centre Lasers Intenses et Applications (CELIA), CNRS, CEA, 351 Cours de la lib´ eration, F-33405 Talence, FRANCE",,,s3://new-lwfa-not-sim-2/kb-data/output/Proposal_for_a_Raman_X-ray_Free_Electron_Laser/structured.json,
new-lwfa-not-sim-2,kb-data/output/Quasi-monochromatic_bright_gamma-ray_generation_from_synchronized_Compton_scattering_via_azimuthal_spatial-temporal_coupling,Quasi-monochromatic bright gamma-ray generation from synchronized Compton scattering via azimuthal spatial-temporal coupling,"Xuesong Geng 1 , Liangliang Ji 1,* , Baifei Shen 1,2, †; 1 State Key Laboratory of High Field Laser Physics and CAS Center for Excellence in Ultra-intense Laser Science, Shanghai Institute of Optics and Fine Mechanics (SIOM), Chinese Academy of Sciences (CAS), Shanghai 201800, China. 2 Shanghai Normal University, Shanghai 200234, China.",2106.06802,,s3://new-lwfa-not-sim-2/kb-data/output/Quasi-monochromatic_bright_gamma-ray_generation_from_synchronized_Compton_scattering_via_azimuthal_spatial-temporal_coupling/structured.json,
new-lwfa-not-sim-2,kb-data/output/Quasi-monoenergetic_Electron_Beams_from_Laser-plasma_Acceleration_by_Ionization-induced_Injection_in_Low-_density_Pure_Nitrogen,Quasi-monoenergetic Electron Beams from Laser-plasma Acceleration by Ionization-induced Injection in Low-density Pure Nitrogen,"Mengze Tao, Nasr A. M. Hafz * , Song Li, Mohammad Mirzaie, Liming Chen, Fei He, Ya Cheng, and Jie Zhang ¶; F.  He and Y. Cheng are with the State Key  Laboratory of High Field  Laser Physics, Shanghai Institute of Optics and Fine Mechanics, Chinese Academy of Sciences, Shanghai 201800, China. *nasr@sjtu.edu.cn",,"August  3,  2014",s3://new-lwfa-not-sim-2/kb-data/output/Quasi-monoenergetic_Electron_Beams_from_Laser-plasma_Acceleration_by_Ionization-induced_Injection_in_Low-_density_Pure_Nitrogen/structured.json,
new-lwfa-not-sim-2,kb-data/output/Quasi-monoenergetic_electron_beams_from_laser_plasma_acceleration_using_nitrogen_gas_jet,Quasi-monoenergetic electron beams from laser plasma acceleration using nitrogen gas jet,"B. S. Rao 1 , A. Moorti 1,2 , J. A. Chakera 1,2 , P. A. Naik 1,2 , and P. D. Gupta 2; 1 Laser Plasma Division and 2 Homi Bhabha National Institute, Raja Ramanna Centre for Advanced Technology, Indore-452013, India",,,s3://new-lwfa-not-sim-2/kb-data/output/Quasi-monoenergetic_electron_beams_from_laser_plasma_acceleration_using_nitrogen_gas_jet/structured.json,
new-lwfa-not-sim-2,kb-data/output/Real-time_monitoring_via_second-harmonic_interferometry_of_a_flow_gas_cell_for_laser_wakefield_acceleration,Real-time monitoring via second-harmonic interferometry of a flow gas cell for laser wakefield acceleration,"F. Brandi, 1, 2, a) F. Giammanco, 3, 4 F. Conti, 3, 4 F. Sylla, 5 G. Lambert, 6 and L. A. Gizzi 1; 1) Intense Laser Irradiation Laboratory (ILIL), Istituto Nazionale di Ottica (INO-CNR), Via Moruzzi 1, 56124 Pisa, Italy; 2) Istituto Italiano di Tecnologia (IIT), Via Morego 30, 16163 Genova, Italy",,,s3://new-lwfa-not-sim-2/kb-data/output/Real-time_monitoring_via_second-harmonic_interferometry_of_a_flow_gas_cell_for_laser_wakefield_acceleration/structured.json,
new-lwfa-not-sim-2,kb-data/output/Realising_Single-Shot_Measurements_of_Quantum_Radiation_Reaction_in_High-Intensity_Lasers,Realising Single-Shot Measurements of Quantum Radiation Reaction in High-Intensity Lasers,"C. D. Baird 1 , C. D. Murphy 1 , T. G. Blackburn 2 , A. Ilderton 3 , S. P. D. Mangles 4 , M. Marklund 2 , and C. P. Ridgers 1; 1 York Plasma Institute, Department of Physics, University of York, Heslington, York YO10 5DQ, UK; 2 Department of Physics, Chalmers University of Technology, SE-41296 Gothenburg, Sweden",1708.04511,,s3://new-lwfa-not-sim-2/kb-data/output/Realising_Single-Shot_Measurements_of_Quantum_Radiation_Reaction_in_High-Intensity_Lasers/structured.json,
new-lwfa-not-sim-2,kb-data/output/Realtime_Tomography_of_Gas-Jets_with_a_Wollaston_Interferometer,REALTIME TOMOGRAPHY OF GAS-JETS WITH A WOLLASTON INTERFEROMETER,"A. ADELMANN, B. HERMANN, R. ISCHEBECK, M.C. KALUZA, U. LOCANS, N. SAUERWEIN & R. TARKESHIAN; Date : September 6, 2018.",,"September 6, 2018",s3://new-lwfa-not-sim-2/kb-data/output/Realtime_Tomography_of_Gas-Jets_with_a_Wollaston_Interferometer/structured.json,
new-lwfa-not-sim-2,kb-data/output/Region-of-interest_micro-focus_CT_based_on_an_all-optical_inverse_Compton_scattering_source,Region-of-interest micro-focus CT based on an all-optical inverse Compton scattering source,"Yue Ma a, b , Jianfei Hua a, * , Dexiang Liu a , Yunxiao He a, b , Tianliang Zhang a , Jiucheng Chen a , Fan Yang a , Xiaonan Ning a , Zhongshan Yang a , Jie Zhang a, b , Chih-Hao Pai a , Yuqiu Gu b , and Wei Lu a, *; a Department of Engineering Physics, Tsinghua University, Beijing 100084, China b Science  and  Technology  on  Plasma  Physics  Laboratory,  Laser  Fusion  Research  Center,  China  Academy  of Engineering Physics, Mianyang, Sichuan 621900, China",,,s3://new-lwfa-not-sim-2/kb-data/output/Region-of-interest_micro-focus_CT_based_on_an_all-optical_inverse_Compton_scattering_source/structured.json,
new-lwfa-not-sim-2,kb-data/output/Relativistic_near-single-cycle_optics_at_1_kHz,Relativistic near-single-cycle optics at 1 kHz,"Marie Ouill´ e, 1 Aline Vernier, 1 Frederik Boehle, 1 Maimouna Bocoum, 1 Magali Lozano, 1 Jean-Philippe Rousseau, 1 Zhao Cheng, 1 Domynikas Gustas, 1 Andreas Blumenstein, 2 Peter Simon, 2 Stefan Haessler, 1, ∗ J´ erˆ ome Faure, 1, † Tamas Nagy, 3, ‡ and Rodrigo Lopez-Martens 1,; 1 Laboratoire d'Optique Applique, CNRS, Ecole Polytechnique, ENSTA Paris, Institut; Polytechnique de Paris, 181 chemin de la Hunire et des Joncherettes 91120 Palaiseau, France 2 Laser-Laboratorium Gttingen e.V., Hans-Adolf-Krebs-Weg 1, 37077 Gttingen, Germany 3",,,s3://new-lwfa-not-sim-2/kb-data/output/Relativistic_near-single-cycle_optics_at_1_kHz/structured.json,
new-lwfa-not-sim-2,kb-data/output/Research_towards_high-repetition_rate_laser-driven_X-ray_sources_for_imaging_applications,Research towards high-repetition rate laser-driven X-ray sources for imaging applications,"J. G¨ otzfried, 1 A. D¨ opp, 1 M. Gilljohann, 1 H. Ding, 1 S. Schindler, 1 J. Wenz, 1 L. Hehn, 2 F. Pfeiffer, 2, 3 and S. Karsch 1, ∗; 1 Ludwig-Maximilians-Universit¨ at M¨ unchen, Am Coulombwall 1, 85748 Garching, Germany; 2 Lehrstuhl f¨ ur Biomedizinische Physik, Physik-Department & Munich School of BioEngineering,",,,s3://new-lwfa-not-sim-2/kb-data/output/Research_towards_high-repetition_rate_laser-driven_X-ray_sources_for_imaging_applications/structured.json,
new-lwfa-not-sim-2,kb-data/output/Restoring_betatron_phase_coherence_in_a_beam-loaded_laser-wakefield_accelerator,Restoring betatron phase coherence in a beam-loaded laser-wakefield accelerator,"A. Koehler 1 , R. Pausch 1 , M. Bussmann 1,2 , J.P. Couperus Cabada˘ g 1 , A. Debus 1 , J.M. Kr¨ amer 1 , S. Sch¨ obel 1,3 O. Zarini 1 , U. Schram 1,3 , and A. Irman 1; Helmholtz-Zentrum Dresden - Rossendorf, Bautzner Landstrasse 400, 01328 Dresden, Germany 2 Center for Advanced Systems Understanding, 02826 G¨ orlitz, Germany; 3 Technische Universit¨ at Dresden, 01062 Dresden, Germany",,"June 10, 2021",s3://new-lwfa-not-sim-2/kb-data/output/Restoring_betatron_phase_coherence_in_a_beam-loaded_laser-wakefield_accelerator/structured.json,
new-lwfa-not-sim-2,kb-data/output/Single-pulse_Gy-scale_irradiation_of_biological_cells_at_1013_Gys_average_dose-rates_from_a_laser-wakefield_accelerator,Single-pulse Gy-scale irradiation of biological cells at 10 13 Gy/s average dose-rates from a laser-wakefield accelerator,"C.A. McAnespie, 1 P. Chaudhary, 2 M.J.V. Streeter, 1 S.W. Botchway, 3; N. Bourgeois, 3 L. Calvin, 1 N. Cavanagh, 1 K. Fleck, 1 D. Jaroszynski, 4; B. Kettle, 5 A.M. Lupu, 6 S.P.D. Mangles, 5 S. J. McMahon, 7 J. Mill, 4 S.",,,s3://new-lwfa-not-sim-2/kb-data/output/Single-pulse_Gy-scale_irradiation_of_biological_cells_at_1013_Gys_average_dose-rates_from_a_laser-wakefield_accelerator/structured.json,
new-lwfa-not-sim-2,kb-data/output/Spatial_profile_of_plasma_temperature_generated_by_discharge_in_3D_printed_capillary,Spatial profile of plasma temperature generated by discharge in 3D printed capillary,"Niv Barkai 1 , Noa kliss 1 , Yair Ferber 2 , Yoav Raz 1 , Rotem Liran 1 , Mordechai Botton 1 , and Arie Zigler 1; 1 Racah Institute of Physics, Hebrew University, 91904 Jerusalem, Israel 2 National Laser Facility (NLF), Soreq NRC, Yavne 81800, Israel",,,s3://new-lwfa-not-sim-2/kb-data/output/Spatial_profile_of_plasma_temperature_generated_by_discharge_in_3D_printed_capillary/structured.json,
new-lwfa-not-sim-2,kb-data/output/Spectrum_bandwidth_narrowing_of_Thomson_scattering_X-rays_with_energy_chirped_electron_beams_from_laser_wakefield_acceleration,Spectrum bandwidth narrowing of Thomson scattering X-rays with energy chirped electron beams from laser wakefield acceleration,"Tong Xu, 1 Min Chen, 1, ∗ Fei-Yu Li, 1 Lu-Le Yu, 1 Zheng-Ming Sheng, 1,2, † and Jie Zhang 1,3; 1 Key Laboratory for Laser Plasmas (Ministry of Education),; Department of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai 200240, China",,,s3://new-lwfa-not-sim-2/kb-data/output/Spectrum_bandwidth_narrowing_of_Thomson_scattering_X-rays_with_energy_chirped_electron_beams_from_laser_wakefield_acceleration/structured.json,
new-lwfa-not-sim-2,kb-data/output/Stern-Gerlach_surfing_in_laser_wakefield_accelerators,Stern-Gerlach surfing in laser wakefield accelerators ∗ ∗,"June 24, 2021; We investigate the effects of a Stern-Gerlach-type addition to the Lorentz force on electrons in a laser wakefield accelerator. The Stern-Gerlach-type terms are found to generate a family of trajectories describing electrons that 'surf' along the plasma density wave driven by a laser pulse. Such trajectories could lead to an increase in the size of an electron bunch, which may have implications for attempts to exploit such bunches in future free electron lasers.; The modelling of charged particles in electromagnetic fields has been an area of great interest to accelerator physicists for decades, using a number of simplifications for computational ease. Increasingly large fields such as those that will be produced at ELI [1] and HiPER [2] now mean that the validity of these simplifications must be considered more closely.",1502.02432,"June 24, 2021",s3://new-lwfa-not-sim-2/kb-data/output/Stern-Gerlach_surfing_in_laser_wakefield_accelerators/structured.json,
new-lwfa-not-sim-2,kb-data/output/Subcycle_engineering_of_laser_filamentation_in_gas_by_harmonic_seeding,Subcycle engineering of laser filamentation in gas by harmonic seeding,"P. B´ ejot, ∗ G. Karras, F. Billard, J. Doussot, E. Hertz, B. Lavorel, and O. Faucher; Laboratoire Interdisciplinaire CARNOT de Bourgogne,; UMR 6303 CNRS-Universit´ e de Bourgogne, BP 47870, 21078 Dijon, France.",,,s3://new-lwfa-not-sim-2/kb-data/output/Subcycle_engineering_of_laser_filamentation_in_gas_by_harmonic_seeding/structured.json,
new-lwfa-not-sim-2,kb-data/output/Temporal_diagnostics_of_femtosecond_electron_bunches_with_complex_structures_using_sparsity-based_algorithm,Temporal diagnostics of femtosecond electron bunches with complex structures using sparsity-based algorithm,"Q. Q. Su, J. F. Hua, ∗ Z. Nie, Y. Ma, S. Liu, Y. F. ZHENG, C. -H. Pai, and W. Lu; Department of Engineering Physics, Tsinghua University, Beijing 100084, China; (Dated: November 27, 2024)",,"November 27, 2024",s3://new-lwfa-not-sim-2/kb-data/output/Temporal_diagnostics_of_femtosecond_electron_bunches_with_complex_structures_using_sparsity-based_algorithm/structured.json,
new-lwfa-not-sim-2,kb-data/output/Temporal_evolution_of_longitudinal_bunch_profile_in_a_laser_wakefield_accelerator,Temporal_evolution_of_longitudinal_bunch_profile_in_a_laser_wakefield_accelerator,"M.  Heigoldt 1,2 ,S.  I.  Bajlekov 3 ,  A.  Popp 1,2 ,  K.  Khrennikov 1,2 ,  J.  Wenz 1,2 ,  S.  W.  Chou 1,2 ,  B. Schmidt 4 , S. M. Hooker 3 and S. Karsch 1,2; 1 Ludwig-Maximilians-UniversitŠt MŸnchen, Am Coulombwall 1, 85748 Garching, Germany; 2 MPI fŸr Quantenoptik, Hans-Kopfermann-Str. 1, 85748 Garching, Germany",,,s3://new-lwfa-not-sim-2/kb-data/output/Temporal_evolution_of_longitudinal_bunch_profile_in_a_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-2,kb-data/output/The_self-injection_threshold_in_self-guided_laser_wakefield_accelerators,The self-injection threshold in self-guided laser wakefield accelerators,"S. P. D. Mangles 1 , G. Genoud 2 , M. S. Bloom 1 , M. Burza 2 , Z. Najmudin 1 ,; A. Persson 2 , K. Svensson 2 , A. G. R. Thomas 3 , and C.-G. Wahlstr¨ om 2; 1 The Blackett Laboratory, Imperial College London, SW7 2AZ, UK",,,s3://new-lwfa-not-sim-2/kb-data/output/The_self-injection_threshold_in_self-guided_laser_wakefield_accelerators/structured.json,
new-lwfa-not-sim-2,kb-data/output/Towards_compact_Free_Electron_Laser_based_on_laser_plasma_accelerators,Abstract,"Synchrotron SOLEIL, L'Orme des Merisiers, Saint-Aubin, 91 192 Gif-sur-Yvette, France; mc the normalised velocity of the electrons, with; oscillations by interaction with the magnetic field, the frequency being determ different phases. Then, the electrons enter into the drift space (see in Fig. 19b)",,"February 20, 2018",s3://new-lwfa-not-sim-2/kb-data/output/Towards_compact_Free_Electron_Laser_based_on_laser_plasma_accelerators/structured.json,
new-lwfa-not-sim-2,kb-data/output/Transverse_Oscillating_Bubble_Enhanced_Laser-driven_Betatron_X-ray_Radiation_Generation,Transverse Oscillating Bubble Enhanced Laser-driven Betatron X-ray Radiation Generation,"Rafal Rakowski, 1, a) Ping Zhang, 1, a) Kyle Jensen, 1 Brendan Kettle, 1 Tim Kawamoto, 1 Sudeep Banerjee, 1 Colton Fruhling, 1 Grigory Golovin, 1 Daniel Haden, 1 Matthew S. Robinson, 1 Donald Umstadter, 1 B. A. Shadwick, 1 and Matthias Fuchs 1, b); 1 Department of Physics and Astronomy, University of Nebraska - Lincoln, Lincoln, Nebraska 68588, USA",,,s3://new-lwfa-not-sim-2/kb-data/output/Transverse_Oscillating_Bubble_Enhanced_Laser-driven_Betatron_X-ray_Radiation_Generation/structured.json,
new-lwfa-not-sim-2,kb-data/output/Trapping_Compression_and_Acceleration_of_an_Electron_Bunch_in_the_Nonlinear_Laser_Wakefield,"TRAPPING, COMPRESSION AND ACCELERATION OF AN ELECTRON BUNCH IN THE NONLINEAR LASER WAKEFIELD","TRAPPING, COMPRESSION AND ACCELERATION OF AN ELECTRON BUNCH IN THE NONLINEAR LASER WAKEFIELD; Yerevan Physics Institute, Alikhanian Brothers Street 2, Yerevan 375036, Armenia; PACS numbers: 41.75.Jv, 52.35.Mw, 52.75.Di",,,s3://new-lwfa-not-sim-2/kb-data/output/Trapping_Compression_and_Acceleration_of_an_Electron_Bunch_in_the_Nonlinear_Laser_Wakefield/structured.json,
new-lwfa-not-sim-2,kb-data/output/Tunable_X-ray_source_by_Thomson_scattering_during_laser-wakefield_acceleration,Tunable X-ray source by Thomson scattering during laser-wakefield acceleration,"Sabine Schindler, Andreas D¨ opp, Hao Ding, Max; Gilljohann, Johannes G¨ otzfried, and Stefan Karsch; Ludwig-Maximilians-Universit¨ at M¨ unchen,",,,s3://new-lwfa-not-sim-2/kb-data/output/Tunable_X-ray_source_by_Thomson_scattering_during_laser-wakefield_acceleration/structured.json,
new-lwfa-not-sim-2,kb-data/output/Tunable_all-optical_quasi-monochromatic_Thomson_X-ray_source,"Tunable, all-optical quasi-monochromatic Thomson X-ray source","Tunable, all-optical quasi-monochromatic Thomson X-ray source; K.Khrennikov 1,2 , J. Wenz 1,2 , A. Buck 2 , J. Xu 2,3 , M. Heigoldt 1,2 , L. Veisz 2 and S. Karsch 1,2; 1 Ludwig-Maximilians-Universität München, Am Coulombwall 1, 85748 Garching, Germany",,,s3://new-lwfa-not-sim-2/kb-data/output/Tunable_all-optical_quasi-monochromatic_Thomson_X-ray_source/structured.json,
new-lwfa-not-sim-2,kb-data/output/Two-Pulse_Direct_Laser_Acceleration_in_a_Laser-Driven_Plasma_Accelerator,Two-Pulse Direct Laser Acceleration in a Laser-Driven Plasma Accelerator,"Brant Bowers 1 , Max LaBerge 1 , Alexander Koehler 2 , Jurjen Couperus Cabada˘ g 2 , Yen-Yu Chang 2 , Patrick Ufer 2 , Michal ˇ Sm´ ıd 2 , Arie Irman 2 , Tianhong Wang 3 , Aaron Bernstein 1 , Gennady Shvets 3 , Ulrich Schramm 2,4 and Michael Downer 1,a); Physics Department, The University of Texas-Austin, Austin, Texas 78712, USA 2 Institute of Radiation Physics, Helmholtz-Zentrum Dresden-Rossendorf, 01328 Dresden, Germany 3 School of Applied and Engineering Physics, Cornell University, Ithaca, New York 14850, USA 4 Technische Universit¨ at Dresden, 01062 Dresden, Germany a) downer@physics.utexas.edu",1306.6327,,s3://new-lwfa-not-sim-2/kb-data/output/Two-Pulse_Direct_Laser_Acceleration_in_a_Laser-Driven_Plasma_Accelerator/structured.json,
new-lwfa-not-sim-2,kb-data/output/Two-chamber_gas_target_for_laser-plasma_accelerator_electron_source,Two-chamber gas target for laser-plasma accelerator electron source,"Article submitted to: High Power Laser Science and Engineering, 2023; September 22, 2023; P. Drobniak 1 , E. Baynard 1 , K. Cassou 1 , D. Douillet 1 , J. Demailly 1 , A. Gonnin 1 , G. Iaquaniello 1 , G. Kane 1 ,",2007.08184,"September 22, 2023",s3://new-lwfa-not-sim-2/kb-data/output/Two-chamber_gas_target_for_laser-plasma_accelerator_electron_source/structured.json,
